id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C
id_166ef3ca3_24,0.16317466,0.50434893,0.44504714
id_166ef3ca3_32,0.6582882,0.21070671,0.049649656
id_166ef3ca3_33,0.030399278,0.09596763,0.021311617
id_166ef3ca3_34,0.03395227,0.115424894,0.017917022
id_166ef3ca3_37,-0.016551835,0.08640679,0.014681032
id_166ef3ca3_41,-0.009070264,0.082954004,0.010279277
id_166ef3ca3_47,0.42146647,0.19225518,0.12051452
id_166ef3ca3_59,0.4140562,0.12220798,0.050091375
id_166ef3ca3_64,0.019297099,0.22118004,0.16211565
id_16a1231f1_24,0.3245399,-0.03913144,0.02157581
id_16a1231f1_25,0.087265134,-0.19882853,-0.519461
id_16a1231f1_26,0.19964041,-0.5357447,-1.2513258
id_16a1231f1_37,0.45421752,0.07890086,0.071039185
id_16a1231f1_39,0.4850742,0.04907664,0.0823521
id_16a1231f1_40,0.19710937,0.023000516,0.052396633
id_16a1231f1_44,0.47190434,0.25965422,0.2476543
id_16a1231f1_48,0.3907515,0.025767613,0.046218637
id_16a1231f1_49,0.516109,0.34976995,0.33371273
id_16a1231f1_52,0.4782039,0.03007685,0.08180344
id_16a1231f1_59,0.54686797,0.1803059,0.2642173
id_16a1231f1_67,0.5550712,0.2842189,0.29840404
id_16b430b4b_4,1.0031576,0.9362484,0.5231101
id_16b430b4b_6,-0.14046773,0.65045977,-0.0044556665
id_16b430b4b_7,0.26643822,0.6740853,0.3556781
id_16b430b4b_13,-0.14578769,0.5256346,0.4022749
id_16b430b4b_14,0.6782485,0.9488057,0.4656692
id_16b430b4b_19,0.89524704,0.8356178,0.887607
id_16b430b4b_23,-0.10475675,0.44876522,0.14917216
id_16b430b4b_24,0.04353694,0.0966393,0.023787295
id_16b430b4b_25,-0.0019529543,0.29730248,0.3192581
id_16b430b4b_26,0.37840205,0.5239631,0.4996122
id_16b430b4b_27,0.46203017,0.3289417,0.30710205
id_16b430b4b_32,0.34521544,0.5160716,0.5302487
id_16b430b4b_36,0.6380817,0.3407031,-0.041369583
id_16b430b4b_48,0.31325153,0.18007687,0.21878299
id_16b430b4b_53,-0.02771941,0.34237412,0.32092226
id_16b430b4b_65,-0.022245327,0.2996983,0.30432752
id_1700bba0b_2,0.5050227,0.26515144,1.0670618
id_1700bba0b_6,-0.122206785,0.07675195,0.6621743
id_1700bba0b_9,-0.024631243,-0.11379012,0.50687397
id_1700bba0b_13,0.026971528,0.088096105,0.6172465
id_1700bba0b_15,0.03484684,0.2071913,0.6413661
id_1700bba0b_18,0.009514666,0.06314677,0.5538972
id_1700bba0b_25,0.1381996,0.077026874,0.65291077
id_1700bba0b_27,-0.09474877,0.31745172,0.73605764
id_1700bba0b_28,-0.03334454,0.19419813,0.6640645
id_1700bba0b_33,0.33875135,11.776835,0.9318194
id_1700bba0b_34,0.6448887,0.4823628,1.1161371
id_1700bba0b_39,0.15278092,0.21798414,0.9607225
id_1700bba0b_42,-7.184757,-0.7987434,-6.8935766
id_1700bba0b_46,-4.7582607,-0.57737523,-5.1086583
id_1700bba0b_51,14.802258,0.43194148,0.36130744
id_1700bba0b_52,1.2121174,0.7562846,1.4907831
id_1700bba0b_54,0.53146386,0.6636546,0.37680832
id_1700bba0b_55,0.48823696,0.5434514,0.42244214
id_1700bba0b_58,0.44120753,0.5440447,0.31854475
id_1700bba0b_63,0.51542807,0.6299722,0.5297898
id_1700bba0b_64,0.44256458,1.0877715,0.5568879
id_1700bba0b_66,0.9209782,1.0872949,0.87028474
id_171a19e7e_8,0.18906647,0.4760943,0.5117678
id_171a19e7e_12,0.74383706,0.65261936,0.45845085
id_171a19e7e_13,0.9406189,1.3856933,1.4310228
id_171a19e7e_15,0.55226123,0.8574906,0.5590077
id_171a19e7e_21,-0.10904296,0.15183413,0.13899693
id_171a19e7e_26,0.81520915,0.7158788,0.5748644
id_171a19e7e_27,0.19147879,0.39788008,0.15143673
id_171a19e7e_31,0.1556387,0.29560632,0.22457376
id_171a19e7e_32,-0.022238435,0.2502387,0.11406543
id_171a19e7e_34,0.7111593,0.8265317,0.6484156
id_171a19e7e_35,0.55663276,0.60688454,0.29877725
id_171a19e7e_41,-0.05960162,0.14844899,0.05425315
id_171a19e7e_43,-0.0636065,0.18177189,0.14589025
id_171a19e7e_47,0.6700162,0.44393912,0.39297825
id_171a19e7e_56,0.3437607,0.24107893,0.12871142
id_171a19e7e_60,0.32917643,1.1957043,0.85126686
id_172dff66c_1,1.6568902,2.168997,2.0367267
id_172dff66c_6,0.124893464,0.12743556,0.06189944
id_172dff66c_7,-0.09329632,-0.049685836,-0.017045833
id_172dff66c_8,0.39259654,0.09779413,0.09571039
id_172dff66c_12,0.4666581,0.33017194,0.17934404
id_172dff66c_17,0.10003079,0.12803052,-0.0151654985
id_172dff66c_21,0.21480517,0.1652177,0.13987857
id_172dff66c_24,0.07844457,0.13778684,-0.00677869
id_172dff66c_26,0.028559439,0.082382284,0.08180812
id_172dff66c_28,0.40190646,0.49661097,0.41186148
id_172dff66c_36,1.065956,0.24503604,0.42285097
id_172dff66c_39,0.15938886,0.140929,0.086189725
id_172dff66c_45,0.25811765,0.12724115,0.041777875
id_172dff66c_46,0.0944345,0.24616197,0.043771904
id_172dff66c_47,0.033465046,0.13310523,0.007999417
id_172dff66c_50,0.042557877,0.1683748,0.06337687
id_172dff66c_54,-0.020827286,0.1381587,0.0025121544
id_172dff66c_58,0.07528515,0.36240155,0.20622097
id_172dff66c_61,0.45432934,0.52791154,0.44985923
id_172dff66c_64,0.28910196,0.19641225,0.1795976
id_172dff66c_67,0.30384046,0.9272424,0.64455914
id_174e4f1d5_1,1.2878236,0.93772966,1.2942877
id_174e4f1d5_5,0.22407097,0.19281648,0.1538599
id_174e4f1d5_15,0.27838394,0.20557098,0.27345985
id_174e4f1d5_16,0.15850194,-0.035136588,0.017197607
id_174e4f1d5_19,0.7013406,0.3954008,0.60691077
id_174e4f1d5_21,0.21072547,-0.019615915,0.07077346
id_174e4f1d5_29,0.20783041,0.04973907,0.086899355
id_174e4f1d5_30,-0.12260638,-0.058951024,-0.14427617
id_174e4f1d5_36,0.0745692,0.16732556,0.18606147
id_174e4f1d5_37,0.54758376,0.51048553,0.72591156
id_174e4f1d5_41,0.013259372,0.073085465,0.09440063
id_174e4f1d5_49,0.6284259,0.36046648,0.6651579
id_174e4f1d5_52,0.34568807,0.2932488,0.54044414
id_174e4f1d5_54,0.045744207,0.048382554,0.08614661
id_174e4f1d5_56,0.45025942,0.31679124,0.49088636
id_174e4f1d5_57,0.36294174,0.14704543,0.25437143
id_177cd630b_0,0.5747344,0.75029755,0.50352263
id_177cd630b_1,1.3074101,1.7662898,1.5454816
id_177cd630b_11,0.020957107,0.17801206,0.065959215
id_177cd630b_13,0.0005161519,0.07076339,0.040667947
id_177cd630b_15,0.0026985945,0.068571456,-0.007974722
id_177cd630b_18,0.2559672,0.23188892,0.11824792
id_177cd630b_19,0.670123,0.8557443,0.6845436
id_177cd630b_26,0.8542719,1.1997378,0.850168
id_177cd630b_29,0.13524477,0.27165964,0.21452968
id_177cd630b_33,0.07947289,0.24266979,0.14971037
id_177cd630b_36,0.3323808,0.8801843,0.72363645
id_177cd630b_41,0.050851982,0.17932832,0.11115437
id_177cd630b_44,0.16136843,0.319735,0.24048185
id_177cd630b_51,0.12302193,0.1337858,0.061125945
id_177cd630b_53,0.21291208,0.22173074,0.16102369
id_177cd630b_63,0.19194336,0.2673529,0.21990004
id_177cd630b_67,0.36797857,0.99913764,0.84388465
id_17a9ad5b7_3,1.2890654,1.2614076,1.3425549
id_17a9ad5b7_5,0.7792807,1.1868318,1.0558767
id_17a9ad5b7_6,0.19468614,0.3692977,0.20317556
id_17a9ad5b7_7,-0.082232945,0.27267376,0.06328441
id_17a9ad5b7_9,0.088513955,0.15920193,-0.09899565
id_17a9ad5b7_12,0.9454098,0.50655276,0.3445578
id_17a9ad5b7_20,0.16281243,0.3075375,0.0036844027
id_17a9ad5b7_24,0.8997323,1.5368222,1.1701392
id_17a9ad5b7_30,-0.039864577,0.12238985,-0.0051184515
id_17a9ad5b7_36,0.3557421,0.78918093,0.65360767
id_17a9ad5b7_38,0.64835757,0.7105879,0.7127604
id_17a9ad5b7_39,0.5548548,0.48755598,0.46112344
id_17a9ad5b7_43,0.07555159,0.27775484,0.13004659
id_17a9ad5b7_48,0.6278811,0.35586566,0.39411706
id_17a9ad5b7_52,0.03211873,0.22708681,0.038055293
id_17a9ad5b7_53,0.0312908,0.21317564,0.1317701
id_17a9ad5b7_54,0.032387603,0.11321179,0.03611608
id_17a9ad5b7_56,0.0016456724,0.15148708,0.09465675
id_17a9ad5b7_62,0.019640904,0.17313112,0.13172641
id_17a9ad5b7_67,0.5038431,1.5622829,1.1581255
id_17ab91518_1,0.2709602,0.27371,0.30333003
id_17ab91518_5,-0.083598986,0.0024708607,0.04729117
id_17ab91518_8,-0.11231633,-0.15933041,-0.11330071
id_17ab91518_13,0.06974168,-0.02559753,-0.0090790605
id_17ab91518_19,0.06974168,-0.02559753,-0.0090790605
id_17ab91518_21,0.06974168,-0.02559753,-0.0090790605
id_17ab91518_25,0.06974168,-0.02559753,-0.0090790605
id_17ab91518_29,0.06974168,-0.02559753,-0.0090790605
id_17ab91518_30,-0.10781721,-0.0010363886,-0.05991615
id_17ab91518_36,0.19004981,0.3090914,0.13579448
id_17ab91518_46,0.026653867,0.15640281,0.045439065
id_17ab91518_50,0.026653867,0.15640281,0.045439065
id_17ab91518_56,0.7722061,1.4246055,-0.91886324
id_17ab91518_60,0.23067318,0.8542627,0.060241453
id_17f2cedf2_0,0.6609895,0.63068086,0.70944935
id_17f2cedf2_5,0.14933184,0.32552937,0.29076222
id_17f2cedf2_11,0.36835596,0.6384511,0.30550453
id_17f2cedf2_13,0.56610084,0.5608211,0.26827732
id_17f2cedf2_17,0.6649784,0.65493333,0.4833508
id_17f2cedf2_20,1.005892,1.0020881,0.996114
id_17f2cedf2_21,0.9084623,0.9868412,0.75878096
id_17f2cedf2_22,1.2508508,2.118935,1.6398811
id_17f2cedf2_28,0.10407676,0.38545674,0.24084695
id_17f2cedf2_31,0.5468474,0.7287116,0.21510103
id_17f2cedf2_34,-0.08692793,0.16353346,-0.004246164
id_17f2cedf2_42,0.090697475,0.093347475,0.05207306
id_17f2cedf2_50,0.3114333,0.15193461,0.14637738
id_17f2cedf2_54,0.3894218,0.3884088,0.32168508
id_17f2cedf2_58,0.41628906,1.1024021,1.3408984
id_1806347e7_0,-0.020828418,0.7008865,0.994099
id_1806347e7_3,0.9263011,1.3811907,0.9147482
id_1806347e7_12,0.82070386,1.8700132,1.2697808
id_1806347e7_15,0.83969355,0.7451666,0.14352952
id_1806347e7_17,0.008168436,0.43382156,0.36604276
id_1806347e7_30,0.67947423,1.0501741,1.233014
id_1806347e7_36,0.45881346,1.1604828,1.1101748
id_1806347e7_38,0.07672064,0.3537086,0.31899065
id_1806347e7_39,-0.045535825,0.16881761,0.4386567
id_1806347e7_44,0.6850344,0.5019281,0.7275153
id_1806347e7_46,-0.22587943,-0.10275407,-0.17094679
id_1806347e7_52,0.7383811,0.5002446,0.37479734
id_1806347e7_58,0.5216951,0.39679265,0.22316502
id_1806347e7_60,0.26564777,0.5023026,0.5990458
id_1818acd2b_7,0.09012798,0.43432477,0.5898958
id_1818acd2b_8,0.13961346,0.4452646,0.7348668
id_1818acd2b_11,0.18031418,0.7551871,0.7728502
id_1818acd2b_12,-0.103354715,0.5075738,0.6041305
id_1818acd2b_20,-0.11684578,0.10733399,0.04783614
id_1818acd2b_25,0.34946978,0.32694307,0.16571599
id_1818acd2b_26,-0.009307356,-0.30576834,-1.0664876
id_1818acd2b_27,0.04064286,0.04495078,-0.0023879276
id_1818acd2b_28,0.04840182,0.2133076,0.07634535
id_1818acd2b_29,0.05830043,0.27383798,0.057699632
id_1818acd2b_34,0.074890435,0.15974818,-0.38857934
id_1818acd2b_38,0.29375303,0.47324505,0.345835
id_1818acd2b_41,0.08680028,0.19766808,0.26398206
id_1818acd2b_53,1.0676314,0.923089,0.92758185
id_1818acd2b_67,0.2774266,0.4529086,0.3245314
id_182aaf706_1,1.8725054,2.8160708,3.2990224
id_182aaf706_2,0.93996394,0.96621007,1.01984
id_182aaf706_9,0.29689145,0.5780446,0.44397768
id_182aaf706_14,0.20261769,0.2962132,0.2794155
id_182aaf706_18,0.22916438,0.47518992,0.44844863
id_182aaf706_23,0.5701309,1.4752088,1.225985
id_182aaf706_25,0.42407182,0.7444497,0.5165937
id_182aaf706_39,0.14806823,0.47400716,0.5588624
id_182aaf706_43,0.0914506,0.24854341,0.23959488
id_182aaf706_46,0.5943779,1.0747606,1.045588
id_182aaf706_47,0.014987518,0.3633702,0.34313726
id_182aaf706_52,0.106993444,0.23347844,0.15492283
id_182aaf706_59,0.35339952,0.8438871,0.69899344
id_182aaf706_64,0.4799501,0.9576581,0.9653311
id_182aaf706_65,0.5281009,1.4339646,1.3014222
id_1836f7a98_0,0.71941173,0.75816345,0.9169199
id_1836f7a98_8,0.4633846,0.5703117,0.72814065
id_1836f7a98_10,0.74793255,0.63733435,0.970275
id_1836f7a98_23,0.18636921,0.27366555,0.47641706
id_1836f7a98_29,0.1040638,0.10698867,0.058594953
id_1836f7a98_32,0.37548053,0.3734187,0.49442786
id_1836f7a98_33,0.2977919,0.08372748,0.14922337
id_1836f7a98_36,0.15304177,0.12637755,0.100419804
id_1836f7a98_43,0.2841996,0.16948089,0.16371833
id_1836f7a98_53,0.35291862,0.30730748,0.37079787
id_1850700c5_1,2.4166102,3.1886468,3.6618676
id_1850700c5_21,0.03247671,0.08710813,0.08735467
id_1850700c5_24,0.4864089,0.22746731,0.1935099
id_1850700c5_26,0.026962724,0.09886668,0.0300032
id_1850700c5_38,0.07089612,0.08171903,0.09153072
id_1850700c5_40,0.2958848,0.23883307,0.43528375
id_1850700c5_42,0.14261778,0.15752691,0.16216296
id_1850700c5_43,0.12226804,0.2963333,0.40425402
id_1850700c5_47,0.27123937,0.46703026,0.41663614
id_1850700c5_48,0.27114066,0.3145786,0.43460563
id_1850700c5_49,0.14545533,0.43516076,0.5200795
id_1850700c5_50,0.21213393,0.20683686,0.31644624
id_1850700c5_51,-0.0023775145,0.2587997,0.27157152
id_1850700c5_63,0.10483888,0.4817955,0.49959138
id_18820f795_3,0.68499553,0.095921434,0.29613298
id_18820f795_6,0.5600447,0.26945442,0.08398482
id_18820f795_17,0.21283405,0.13786802,0.042531803
id_18820f795_20,0.38748458,0.09397709,0.13742654
id_18820f795_22,0.21910915,0.044929408,0.0020484948
id_18820f795_28,0.4357609,0.39607435,0.4125176
id_18820f795_36,0.44307268,0.18414406,0.26809356
id_18820f795_58,0.72471195,1.1863673,1.5165694
id_18820f795_60,0.5296435,0.29899046,0.5379178
id_18820f795_63,0.75068736,0.9581981,1.1887494
id_1887c4b8c_1,2.093371,2.8693724,3.0733826
id_1887c4b8c_4,0.6422033,0.7928829,1.0587504
id_1887c4b8c_10,0.034568015,0.065154195,0.0285734
id_1887c4b8c_17,0.09995258,0.3324225,0.22025219
id_1887c4b8c_18,-0.002697622,0.013594128,0.00048370278
id_1887c4b8c_20,0.025016652,0.14967649,0.03087375
id_1887c4b8c_28,0.4074412,0.8319818,0.75178343
id_1887c4b8c_34,-0.04294344,0.038134392,0.0660963
id_1887c4b8c_43,0.3717315,0.26755252,0.2217521
id_1887c4b8c_49,0.10737237,0.18417901,0.06284437
id_1887c4b8c_51,0.08589442,0.2310317,0.0959972
id_1887c4b8c_55,0.070199035,0.11862784,0.0541444
id_1887c4b8c_64,0.046768717,0.19844884,0.12843633
id_1898122a5_9,1.0973879,0.87913907,0.954178
id_1898122a5_15,0.25105944,0.3478562,0.26129088
id_1898122a5_16,0.4803971,0.93241584,0.764953
id_1898122a5_26,0.23931517,0.20906495,0.13447648
id_1898122a5_28,-0.013705701,0.015239296,-0.010309173
id_1898122a5_32,-0.0027931398,0.09222305,-0.018747374
id_1898122a5_34,0.053607848,0.14637735,0.04440433
id_1898122a5_36,-0.0022710976,0.08222262,0.054856762
id_1898122a5_41,0.758595,0.31281146,0.30391487
id_1898122a5_44,0.010846344,0.08911671,0.08292241
id_1898122a5_45,0.05339241,0.14151755,0.020728715
id_1898122a5_46,0.04946637,0.2656365,0.11976461
id_1898122a5_54,0.1862739,0.27568686,0.19948174
id_1898122a5_56,0.033716887,0.19164692,0.03292887
id_1898122a5_61,0.054230254,0.26184165,0.19905597
id_1898122a5_66,-0.0065799234,0.08693563,0.018817306
id_1898122a5_67,0.28434747,0.72306734,0.58220434
id_18cea7633_2,1.83161,1.6003838,2.196947
id_18cea7633_6,0.6966266,1.2395724,1.032599
id_18cea7633_9,-0.033562157,0.19579902,0.12886642
id_18cea7633_39,0.13824761,0.3272629,0.15523472
id_18cea7633_40,0.15008886,0.5162401,0.35655025
id_18cea7633_42,-0.0015978217,0.15322551,0.09328924
id_18cea7633_44,0.058826834,0.22426172,0.21077873
id_18cea7633_54,0.10598898,0.18364125,0.1358092
id_18cea7633_63,0.253669,0.57230246,0.7867783
id_18cea7633_65,0.5861742,0.61656034,0.7318863
id_18d3d1dda_0,0.5426652,0.7289385,0.5561353
id_18d3d1dda_5,0.050767276,0.17315777,0.24282774
id_18d3d1dda_11,-0.0030049488,0.22881754,0.103559986
id_18d3d1dda_24,-0.008170244,-0.00021004822,-0.04528247
id_18d3d1dda_25,0.11677219,0.085624695,0.17184363
id_18d3d1dda_32,-0.036962062,-0.0017386107,0.034410294
id_18d3d1dda_42,0.78326166,0.4769056,0.54774034
id_18d3d1dda_54,0.85234964,0.35902318,0.40764776
id_18d3d1dda_57,-0.036950994,0.075590774,0.013763497
id_18d3d1dda_60,0.20517343,0.31954065,0.3612277
id_18d3d1dda_62,0.52892685,0.43591106,0.42800406
id_18dff836a_0,0.567292,0.7717005,0.3729105
id_18dff836a_1,1.308193,2.178085,1.5556475
id_18dff836a_7,0.44131038,0.6759252,0.54531586
id_18dff836a_9,0.06739191,0.17064989,0.090033025
id_18dff836a_10,0.3457807,0.3102124,0.1329022
id_18dff836a_17,0.298554,0.25926894,0.048860844
id_18dff836a_18,0.6386608,0.9404229,0.6557358
id_18dff836a_38,0.58061516,0.2733205,0.22876425
id_18dff836a_40,0.9363639,1.0360036,0.86437184
id_18dff836a_43,0.43691832,0.2917015,0.35765022
id_18dff836a_50,0.062226,0.331639,0.17560835
id_18dff836a_53,0.04125377,0.15313056,0.08642088
id_18dff836a_62,0.3663559,0.52228516,0.46846363
id_18dff836a_66,0.10493193,0.21621612,0.20197162
id_18ff9d670_8,0.42236397,0.56562245,0.6189217
id_18ff9d670_19,0.45447665,0.40236038,0.4727987
id_18ff9d670_21,0.17130727,0.17705491,0.13805842
id_18ff9d670_29,0.46280605,0.451492,0.51321083
id_18ff9d670_36,0.15721521,0.3623079,0.25497654
id_18ff9d670_37,0.07853948,0.20620647,0.15051721
id_18ff9d670_39,0.47321615,0.37385425,0.34387466
id_18ff9d670_41,0.18057409,0.04675446,-0.2586566
id_18ff9d670_42,0.7614393,0.808254,0.7525166
id_18ff9d670_43,0.11774557,0.11297039,0.09851148
id_18ff9d670_44,0.081217214,0.24603422,0.22956549
id_18ff9d670_49,0.555365,0.65735847,0.6515837
id_18ff9d670_55,0.2684553,0.43717575,0.47361356
id_18ff9d670_56,0.6455737,0.649332,0.65837723
id_18ff9d670_58,0.21324706,0.7570974,0.71057826
id_18ff9d670_59,0.48478797,0.90435475,0.91904956
id_18ff9d670_60,0.31713128,0.39425367,0.41229236
id_18ff9d670_61,0.20321013,0.32163355,0.34913015
id_18ff9d670_65,0.13857785,0.42630884,0.33269867
id_18ffb89cd_2,1.4504459,1.2506807,1.0256575
id_18ffb89cd_7,0.032734454,0.05166495,0.049550366
id_18ffb89cd_10,0.06094872,0.37841555,0.22631931
id_18ffb89cd_20,-0.04925979,0.5275024,0.081209436
id_18ffb89cd_32,0.86780727,1.6782523,1.3748997
id_18ffb89cd_36,1.119301,0.8592243,0.79336506
id_18ffb89cd_37,0.93486476,1.0357577,0.9681451
id_18ffb89cd_38,0.24101257,0.34560543,0.2725717
id_18ffb89cd_40,0.05388291,0.13223188,-0.0007903656
id_18ffb89cd_46,0.15119028,0.43631297,0.3778923
id_18ffb89cd_47,0.93480027,1.1835697,1.0645919
id_18ffb89cd_54,-0.08586809,-0.0005894605,-0.05797996
id_18ffb89cd_59,0.52158225,0.25579128,0.107081965
id_190a676ad_3,1.0342127,0.60276395,0.77308476
id_190a676ad_8,0.4778332,0.31461436,0.51211655
id_190a676ad_13,1.2654129,1.0801352,0.97287196
id_190a676ad_15,0.7916364,0.49277243,0.3277949
id_190a676ad_31,0.16746275,0.08613831,0.05819235
id_190a676ad_33,0.03633197,0.0549912,0.0008558221
id_190a676ad_34,-0.013217346,0.036018547,-0.011844301
id_190a676ad_37,0.061307453,0.17008701,0.07314096
id_190a676ad_45,0.30122423,0.25444463,0.178444
id_190a676ad_50,0.367541,0.25624484,0.2914434
id_190a676ad_55,0.14843453,0.32651925,0.25975478
id_190a676ad_56,0.10239236,0.10273039,0.028026585
id_190a676ad_58,0.008325074,0.10622466,0.060206354
id_190a676ad_60,0.269532,0.3046166,0.18853661
id_190a676ad_61,0.34224132,0.3225255,0.34706566
id_19581cbc3_7,0.31238282,0.2505937,0.50430363
id_19581cbc3_10,0.46197176,0.2412512,0.6270748
id_19581cbc3_12,0.5104639,1.1285797,1.2539787
id_19581cbc3_16,0.19570577,0.08866352,0.12129928
id_19581cbc3_22,0.46727982,0.2753918,0.4712698
id_19581cbc3_24,0.24935952,0.159168,0.20477952
id_19581cbc3_30,0.30001393,0.19061792,0.3194029
id_19581cbc3_36,0.40106767,0.21524522,0.24463953
id_19581cbc3_46,0.3465396,0.2672153,0.39927563
id_19581cbc3_48,0.4516623,0.31900176,0.5274533
id_19581cbc3_52,0.37868404,0.21774828,0.4181676
id_19581cbc3_54,0.13381359,0.13052864,0.34636712
id_19581cbc3_59,0.25461027,0.19919333,0.2507252
id_19581cbc3_60,0.39786908,0.30049458,0.45568356
id_19581cbc3_63,0.43727618,0.41534767,0.6475425
id_196b512a8_4,1.0967757,1.1399236,1.1239239
id_196b512a8_9,0.094416745,0.08649284,0.06420485
id_196b512a8_10,0.13763078,0.21811575,0.1753074
id_196b512a8_13,1.0932031,0.68819135,0.6747058
id_196b512a8_15,0.9332162,1.0835268,1.0289868
id_196b512a8_16,0.59171623,0.57375205,0.64136237
id_196b512a8_17,0.47550726,0.355107,0.2734018
id_196b512a8_37,0.18311645,0.3064229,0.13491161
id_196b512a8_38,0.20066826,0.24800855,0.18223207
id_196b512a8_40,0.06371028,0.11047515,0.096238405
id_196b512a8_45,0.010269809,0.029376645,0.0046105385
id_196b512a8_63,0.35915282,0.48387057,0.40491053
id_1987ac4e0_3,0.52508974,0.33291566,0.3466336
id_1987ac4e0_16,0.15500754,0.119490765,-0.009874314
id_1987ac4e0_19,0.6808948,1.5454367,1.1385272
id_1987ac4e0_25,0.29737398,0.19627616,0.2837956
id_1987ac4e0_27,0.5891013,0.21506287,0.28598687
id_1987ac4e0_29,0.9966014,1.1490422,1.0819345
id_1987ac4e0_31,1.2098128,1.6965191,1.5703026
id_1987ac4e0_32,0.9191835,0.9933669,0.81488305
id_1987ac4e0_34,0.64322895,0.5212793,0.5926307
id_1987ac4e0_35,0.33804446,0.32798,0.41294736
id_1987ac4e0_50,0.18297414,0.7200301,0.45792496
id_1987ac4e0_51,0.05129515,0.16705047,0.11774639
id_1987ac4e0_60,0.441292,0.5144447,0.5154395
id_19a8fb0a2_1,1.0668921,1.8992631,1.6884073
id_19a8fb0a2_13,0.2773913,0.20204878,0.15489961
id_19a8fb0a2_18,0.29758257,0.4525503,0.3319036
id_19a8fb0a2_19,0.8702354,0.3974243,0.40722498
id_19a8fb0a2_23,0.6992856,1.3658272,1.3099787
id_19a8fb0a2_25,0.3838198,0.3669047,0.38049397
id_19a8fb0a2_28,0.037426624,0.27544984,0.06767005
id_19a8fb0a2_29,0.46812928,0.52945286,0.41976288
id_19a8fb0a2_36,0.6046988,0.42279866,0.6053004
id_19a8fb0a2_37,0.89844865,1.6658111,1.5116553
id_19a8fb0a2_38,0.16581765,0.10690622,0.04175042
id_19a8fb0a2_45,0.032739088,0.055244654,0.107762344
id_19a8fb0a2_46,0.13425115,0.12750849,0.045563918
id_19a8fb0a2_47,0.1887385,0.28145128,0.2079679
id_19a8fb0a2_48,0.37912118,0.30064255,0.22868074
id_19a8fb0a2_49,0.31276113,0.22622283,0.15835059
id_19a8fb0a2_55,0.26159605,0.27487472,0.20273392
id_19a8fb0a2_59,0.30138937,0.34213862,0.27867475
id_19a8fb0a2_67,0.28870243,0.7476989,0.58412945
id_19b3da359_11,0.08479796,0.2134417,0.04834923
id_19b3da359_20,0.09416013,0.25341994,0.0046694246
id_19b3da359_23,0.03688833,0.17991121,0.0091563305
id_19b3da359_25,-0.01990677,0.013162043,0.0092757465
id_19b3da359_32,0.28933445,0.25134748,0.37295735
id_19b3da359_34,0.05706316,0.11652974,0.13008548
id_19b3da359_39,0.283426,0.4741101,0.45399025
id_19b3da359_44,0.21567959,0.2661169,0.27523714
id_19b3da359_45,0.028102605,0.14152479,0.050243445
id_19b3da359_46,0.065982535,0.39876127,0.38914847
id_19b3da359_49,0.08505046,0.24280056,0.11422347
id_19b3da359_52,0.2566926,0.3092564,0.21117182
id_19b3da359_64,0.02375248,0.15786798,0.09126116
id_19d4c60f2_4,0.31637537,0.13976355,0.5220782
id_19d4c60f2_8,0.06905165,0.08980555,0.08763412
id_19d4c60f2_9,0.20172551,0.29956776,0.47665775
id_19d4c60f2_16,-0.04659581,0.027164143,0.020926755
id_19d4c60f2_18,0.032331716,0.14881307,0.16252919
id_19d4c60f2_21,0.13923411,0.19648668,0.018045338
id_19d4c60f2_23,0.2206646,0.15182073,0.307566
id_19d4c60f2_29,0.089485586,-0.013276371,0.32028106
id_19d4c60f2_37,0.41597342,0.6817475,0.98868465
id_19d4c60f2_50,0.29871085,0.27611274,0.41681758
id_19d4c60f2_53,-0.016498316,0.011365795,0.02790158
id_19d4c60f2_54,0.056492068,0.25125226,0.2234549
id_19d4c60f2_57,0.2456273,0.16355023,0.35711592
id_19d4c60f2_58,0.34764236,0.26708376,0.5016426
id_19d4c60f2_60,0.09292315,0.21444507,0.20434214
id_19d4c60f2_61,0.46841565,0.35896417,0.4862357
id_19d4c60f2_63,0.25989184,0.12128729,0.085948676
id_19d4c60f2_67,0.6217272,0.7547071,0.81229776
id_19f519f16_0,0.35377592,0.27368438,0.3535117
id_19f519f16_1,1.4865252,1.4565781,1.8939549
id_19f519f16_7,0.9567801,0.5275929,0.7753733
id_19f519f16_8,0.7490245,0.7783597,1.2726767
id_19f519f16_13,0.48749956,0.20269905,0.20195818
id_19f519f16_19,0.08749722,0.114956595,0.019674549
id_19f519f16_30,0.28360754,0.054762907,0.30301657
id_19f519f16_43,0.312954,0.14924987,0.31404954
id_19f519f16_52,0.25222325,0.14244896,0.3821701
id_19f519f16_57,0.48177773,0.3863295,0.67705226
id_19f519f16_66,0.3383833,0.21687394,0.41155237
id_19f519f16_67,0.3292579,0.25572667,0.23888277
id_19f71e9f4_9,0.113395706,0.22958916,0.36829582
id_19f71e9f4_10,0.13982254,0.09026309,0.30031937
id_19f71e9f4_19,2.6123347,1.8048444,2.292096
id_19f71e9f4_22,0.112506494,0.31749877,1.2286408
id_19f71e9f4_35,-0.009312508,0.22761676,0.35452887
id_19f71e9f4_36,0.20952027,0.70488685,0.2145163
id_19f71e9f4_39,-0.08332449,0.18382111,0.19614632
id_19f71e9f4_42,-0.111300185,0.24168234,0.88174534
