id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C
id_45df9e49d_40,0.30669954,0.35288388,0.22688483
id_45df9e49d_42,0.29324636,0.6480095,0.55516976
id_45df9e49d_47,0.20234299,0.15622917,0.14493161
id_45df9e49d_50,0.8020236,0.5787748,0.7056321
id_45df9e49d_54,0.3241254,0.14895585,0.121811345
id_45df9e49d_56,0.042063575,0.031091405,0.07888723
id_45df9e49d_62,0.993882,1.207695,1.4343154
id_45df9e49d_63,0.20304774,0.14222527,0.20877673
id_45df9e49d_66,0.030414015,0.06534243,0.122786894
id_45df9e49d_67,0.1854225,0.093731806,0.13890174
id_45f62ef71_2,1.2489504,0.5647563,0.92680335
id_45f62ef71_3,1.3066398,0.66000175,1.247171
id_45f62ef71_9,0.38270777,0.59648097,0.94481266
id_45f62ef71_11,0.6296121,0.31429127,0.3043302
id_45f62ef71_14,0.9583832,0.7312887,0.7444841
id_45f62ef71_30,0.29179412,0.22626092,0.30150282
id_45f62ef71_32,0.6523823,0.5323398,0.3970492
id_45f62ef71_34,0.35996255,0.43571204,0.32842487
id_45f62ef71_41,0.23736,0.13222365,0.17401616
id_45f62ef71_43,0.35778782,0.19214703,0.3384673
id_45f62ef71_51,0.4594947,0.40253633,0.41467196
id_45f62ef71_52,0.20111957,0.24840397,0.40522522
id_45f62ef71_55,0.49684197,0.24047707,0.4064132
id_45f62ef71_60,0.46038267,0.31545126,0.50151026
id_45f62ef71_61,0.2522054,0.23081319,0.3807596
id_45f62ef71_64,0.8020907,1.5724138,1.3360523
id_461a0691e_2,1.04392,1.067141,1.7284613
id_461a0691e_4,0.1186097,0.257063,0.37146223
id_461a0691e_8,0.2136045,0.41229647,0.52383554
id_461a0691e_18,0.9882454,0.88919026,1.3028682
id_461a0691e_23,0.273226,0.64559096,0.27350965
id_461a0691e_35,0.7044079,0.8367568,0.9612804
id_461a0691e_38,0.12929098,0.34292907,0.41385984
id_461a0691e_40,0.39531553,0.28471187,0.21560013
id_461a0691e_48,0.043499835,0.13340195,0.04594356
id_461a0691e_49,0.174385,0.22904672,0.25233144
id_461a0691e_50,0.2274305,0.18659914,0.20549695
id_461a0691e_55,0.08604327,0.21194604,0.20348696
id_461a0691e_57,0.25011453,0.35933584,0.37812337
id_461a0691e_62,0.30958116,0.3338462,0.40430307
id_461a0691e_66,0.09345357,0.2233078,0.23181008
id_4656a46a3_1,1.0115339,1.5990494,1.5242841
id_4656a46a3_4,0.3606746,1.2116162,0.78010345
id_4656a46a3_6,0.06325483,0.8655372,-0.46080586
id_4656a46a3_11,0.7152297,0.3884725,2.696426
id_4656a46a3_21,0.8408942,1.7685019,1.5601087
id_4656a46a3_23,0.17402615,0.48201963,0.012514584
id_4656a46a3_25,0.55295664,0.46775746,0.22845455
id_4656a46a3_34,0.05601689,-0.036681708,-0.22726086
id_4656a46a3_46,0.64430946,0.2456336,1.39269
id_4656a46a3_52,0.07116427,0.3183318,0.34763873
id_4656a46a3_53,0.1326722,0.5979889,0.41249686
id_4656a46a3_56,0.108840145,0.028592786,-0.0022886393
id_4656a46a3_59,1.1235955,1.0176209,1.0211767
id_4656a46a3_60,0.91223013,0.79893523,1.0860592
id_4656a46a3_65,0.038235478,0.16536677,0.41907808
id_467a5548c_1,2.2605784,2.294326,1.8489857
id_467a5548c_4,1.2733898,1.330513,1.693486
id_467a5548c_6,1.6522166,2.1337574,1.2921158
id_467a5548c_11,0.5657389,0.52906924,0.9035225
id_467a5548c_15,0.69703305,0.29543066,1.3473204
id_467a5548c_19,1.2211684,0.5911821,0.9816554
id_467a5548c_22,0.78266895,0.3119531,1.3583589
id_467a5548c_27,0.52695423,0.36048165,0.46306553
id_467a5548c_29,0.4267052,0.08017247,0.07006165
id_467a5548c_31,0.46605116,0.90040463,1.0694933
id_467a5548c_32,0.7101992,0.84498596,1.055317
id_467a5548c_33,-0.020470921,0.090381555,0.47299263
id_467a5548c_36,0.21141271,0.2888738,1.0220475
id_467a5548c_39,-0.010329607,0.3421986,0.19396448
id_467a5548c_44,0.024960512,0.47521102,0.240708
id_467a5548c_49,0.076299675,0.42374578,0.28002948
id_467a5548c_55,0.056299068,0.28432778,0.3473387
id_467a5548c_66,0.4901831,0.6483667,0.5304062
id_467e4f4e9_6,-0.0369551,0.12476309,-0.115987144
id_467e4f4e9_8,-0.14629501,0.37980318,0.05182833
id_467e4f4e9_9,0.560112,0.47271934,0.34287748
id_467e4f4e9_17,0.09585852,0.01579734,-0.093552634
id_467e4f4e9_21,0.036945023,0.33862254,0.34175503
id_467e4f4e9_29,0.21166484,0.2149774,0.15751825
id_467e4f4e9_31,0.022176038,0.30719057,-0.06694337
id_467e4f4e9_41,-0.027122308,-0.16656947,0.14297424
id_467e4f4e9_45,0.048309766,0.27373523,0.17305541
id_467e4f4e9_49,-0.028338993,0.116919994,-0.06484725
id_467e4f4e9_50,0.027258728,0.20317678,0.03480142
id_467e4f4e9_52,-0.036759876,-0.11381922,-0.046150092
id_467e4f4e9_62,0.18651545,0.30143487,0.040422805
id_467e4f4e9_67,0.45450252,0.96226996,0.41252646
id_467ef420b_0,-0.35458452,-0.12961504,-0.05335078
id_467ef420b_1,0.7588679,-0.3634551,0.13679068
id_467ef420b_3,0.046099022,0.18239585,0.07609314
id_467ef420b_5,0.74335045,0.25175855,-0.1880164
id_467ef420b_11,0.3730436,0.17731735,-0.17341909
id_467ef420b_20,-0.090694174,0.16205987,-0.19325155
id_467ef420b_21,0.24190414,-0.16262938,-0.40031216
id_467ef420b_26,0.39422795,0.17029972,-0.1364641
id_467ef420b_28,0.21557418,0.21178557,-0.18184423
id_467ef420b_29,-0.023332098,0.13711992,0.038132757
id_467ef420b_31,0.37893638,0.11318494,0.02943104
id_467ef420b_34,-0.13294032,-0.14699866,-0.17177361
id_467ef420b_37,0.20213008,-0.0498139,-0.119266756
id_467ef420b_38,-0.122803725,0.15326428,-0.33376056
id_467ef420b_40,0.32964337,0.03282859,-0.13800906
id_467ef420b_41,-0.06745956,0.110494845,0.09176051
id_467ef420b_44,0.36132178,0.06383569,-0.26289392
id_467ef420b_49,0.28529447,0.014670431,-0.29462814
id_467ef420b_50,0.32552436,-0.15610717,-0.16114157
id_467ef420b_51,0.10684133,-0.05833428,0.14300856
id_467ef420b_54,0.21147835,0.13377391,0.14382541
id_467ef420b_55,0.9729552,-0.0751094,0.5273322
id_467ef420b_60,0.4460203,0.06019892,-0.19447334
id_467ef420b_62,0.5881216,0.2885597,0.39525843
id_468300749_4,0.75877583,0.7891783,1.086316
id_468300749_5,1.0780473,2.2606874,1.6642733
id_468300749_6,0.83489084,2.4226637,1.8448277
id_468300749_17,0.07645385,0.5107999,0.35149637
id_468300749_19,0.6272787,1.0758836,0.8145442
id_468300749_22,1.0997257,0.7355626,0.66762805
id_468300749_23,0.72163624,0.31443703,0.74971694
id_468300749_26,0.094235875,0.2162279,0.1293382
id_468300749_35,0.017550673,0.27195826,0.05341006
id_468300749_41,0.101731904,0.051437173,0.50400496
id_468300749_43,0.13589267,0.7566629,0.6455838
id_468300749_48,0.2352278,0.89870155,0.88749236
id_468300749_52,0.64579904,0.60879725,0.61909723
id_468300749_56,0.045272734,0.26670158,0.16115439
id_468300749_60,0.05978484,0.6250235,0.37867388
id_468300749_64,0.03210846,0.11067558,0.06856152
id_468300749_66,0.22612527,0.6653183,0.3958021
id_46854718c_10,0.27151024,0.17519593,0.13335894
id_46854718c_13,0.041878372,0.06751029,0.06307505
id_46854718c_18,1.8369763,0.8429899,0.52353835
id_46854718c_46,0.32956702,0.67628133,0.32870644
id_46854718c_52,0.050990425,1.0938306,0.99840355
id_46854718c_67,-0.005410029,0.8772965,0.4732664
id_468a56589_5,0.770263,0.78727764,0.9483895
id_468a56589_7,0.35147607,0.36013052,0.4228113
id_468a56589_13,1.042443,2.324138,1.9958835
id_468a56589_17,0.19850318,0.22692938,0.18733932
id_468a56589_25,0.12790707,0.13128334,0.09569458
id_468a56589_27,0.5566173,0.47286534,0.44260034
id_468a56589_28,0.9525555,1.3457395,1.1593158
id_468a56589_31,0.22963984,0.33461806,0.22051851
id_468a56589_33,0.43937522,0.3782612,0.2405983
id_468a56589_37,0.3805998,0.5054277,0.5095438
id_468a56589_41,0.45429853,0.42953947,0.43119466
id_468a56589_46,0.036021683,0.20610334,0.11570885
id_468a56589_62,0.47381526,0.56110483,0.5709644
id_46a2647c2_0,0.46538076,0.6373891,0.717505
id_46a2647c2_5,1.9217311,2.9044685,2.762386
id_46a2647c2_6,0.59569895,0.32925928,0.37661225
id_46a2647c2_15,0.64515585,0.35899472,0.61585516
id_46a2647c2_21,0.28443637,0.21993954,0.1764927
id_46a2647c2_22,0.12708712,0.16172227,0.18704915
id_46a2647c2_23,0.5192146,0.4836932,0.44152927
id_46a2647c2_25,0.67032313,0.38744432,0.36782184
id_46a2647c2_28,0.24510816,0.4427341,0.41392294
id_46a2647c2_31,0.27359056,0.1439997,0.1828462
id_46a2647c2_39,0.35685048,1.0175551,1.048738
id_46a2647c2_40,0.34849992,0.6977211,0.7717855
id_46a2647c2_47,0.20748259,0.29677078,0.36393595
id_46a2647c2_48,0.18724895,0.39418605,0.46511796
id_46a2647c2_52,0.04047553,0.277343,0.38514397
id_46a2647c2_54,0.40831748,0.31641877,0.3580961
id_46a2647c2_55,0.17650296,0.3635234,0.53988636
id_46a2647c2_58,0.2449937,0.09449656,0.16668801
id_46a2647c2_59,0.9058215,1.1178406,1.2568036
id_46a2647c2_61,0.5763631,0.41905773,0.82132894
id_46a2647c2_67,0.1715852,0.09856195,0.14040197
id_46ab89594_4,0.18888994,0.23538215,0.23107597
id_46ab89594_12,-0.05869889,0.089272104,0.12392344
id_46ab89594_13,-0.027296172,0.043540027,-0.040486064
id_46ab89594_23,0.04733716,0.030146219,-0.03703771
id_46ab89594_27,0.008652083,0.11095994,-0.016201232
id_46ab89594_42,0.0609777,0.1825458,0.060304172
id_46ab89594_47,0.0933652,0.12659383,0.032171477
id_46ab89594_66,0.011907229,0.11420091,0.018328458
id_46ab89594_67,0.012875021,0.18474396,0.065709665
id_46c02baf2_3,0.37217405,0.22844422,0.45893994
id_46c02baf2_5,0.8113632,0.8762147,0.8018704
id_46c02baf2_8,0.5892032,0.5622536,0.39497033
id_46c02baf2_16,0.28530896,0.10629442,-0.030468684
id_46c02baf2_19,0.38634652,0.90595883,0.74691075
id_46c02baf2_26,0.34385633,0.76400214,1.1181793
id_46c02baf2_28,0.70473087,0.3245383,0.44294277
id_46c02baf2_40,0.29962122,0.2896285,0.23659557
id_46c02baf2_44,0.29782635,0.16465808,0.1622602
id_46c02baf2_49,0.17734261,0.18809852,0.097091146
id_46c02baf2_51,0.0055202516,0.07872226,0.068591766
id_46c02baf2_53,0.21459596,0.18319686,0.13257486
id_46c02baf2_62,0.6081227,0.83635956,0.6637263
id_46c02baf2_64,0.6875436,0.9816128,0.7949919
id_46c58cde9_0,0.5091864,0.7437306,0.4666012
id_46c58cde9_3,0.8043558,0.37533742,0.62461513
id_46c58cde9_4,0.4391086,0.445877,0.4599935
id_46c58cde9_6,0.11011278,0.2380675,0.3596247
id_46c58cde9_8,0.24648547,0.46864498,0.3747052
id_46c58cde9_12,1.1576135,0.95048946,0.978504
id_46c58cde9_19,0.04716925,0.3268786,0.33327568
id_46c58cde9_20,0.19094847,0.48494563,0.25839233
id_46c58cde9_24,0.021167489,0.18464494,0.09740084
id_46c58cde9_28,1.0409724,0.5553386,0.6609194
id_46c58cde9_30,0.7107576,0.76763785,0.7780978
id_46c58cde9_34,0.0046510682,0.14096555,0.112090625
id_46c58cde9_35,-0.008370544,0.14586544,0.1307785
id_46c58cde9_40,0.018588824,0.16635971,0.06004036
id_46c58cde9_46,0.53775525,1.2488143,1.1886772
id_46c58cde9_47,0.14382859,0.12604979,0.11304027
id_46c58cde9_57,0.6957533,0.6644924,0.5395484
id_46c58cde9_67,0.1414493,0.5470379,0.4494646
id_46ef98150_16,0.23877624,0.251729,0.06869157
id_46ef98150_18,0.37740844,-0.1241356,-0.6812359
id_46ef98150_26,0.8081535,0.8958631,1.1680436
id_46ef98150_33,0.26429147,0.16993852,0.25934902
id_46ef98150_42,0.26050565,0.1028954,0.16166954
id_46ef98150_59,0.12619857,0.22016162,0.123840034
id_46ef98150_61,0.45869094,0.3717279,0.12643634
id_46ef98150_63,0.08233499,0.3181363,0.14546785
id_46ef98150_64,0.11431286,0.1009596,0.089041725
id_46ef98150_66,0.38038537,0.3046469,0.32695732
id_46ef98150_67,0.17912781,0.28008574,0.26130885
id_470c2f3f2_1,1.2785527,1.742054,1.2333074
id_470c2f3f2_6,0.1170483,0.29851556,0.2330282
id_470c2f3f2_9,0.055058185,0.30195376,-0.02111034
id_470c2f3f2_25,0.03545732,0.24782987,0.03508851
id_470c2f3f2_33,0.011784888,0.06225391,0.11217723
id_470c2f3f2_41,0.023357803,0.061411418,0.035546128
id_470c2f3f2_50,0.015186886,0.013073563,-0.038545467
id_470c2f3f2_53,-0.014291797,0.11576354,0.0033032468
id_470c2f3f2_56,-0.028418278,0.09451323,0.026127119
id_471c59bb8_6,0.3820215,0.44783798,0.5552805
id_471c59bb8_9,0.6548977,0.7060862,1.2808328
id_471c59bb8_11,0.2766341,0.30708593,0.3686906
id_471c59bb8_14,0.6058163,0.6090051,0.71114814
id_471c59bb8_20,0.0042417874,-0.06865261,-0.25322405
id_471c59bb8_21,-0.2987587,-1.0834976,-1.9808311
id_471c59bb8_22,-0.012490838,0.18081343,0.22970916
id_471c59bb8_23,0.15095103,0.2311515,0.3293128
id_471c59bb8_25,0.31287897,0.21579732,0.17672566
id_471c59bb8_30,0.31861737,0.22060414,0.2355595
id_471c59bb8_37,0.3343946,0.50248295,0.30320266
id_471c59bb8_43,0.18220142,0.108884014,0.07332779
id_471c59bb8_53,0.28008854,0.43507403,0.5017768
id_471c59bb8_54,0.7697461,0.7593343,1.043042
id_471c59bb8_59,0.6653458,0.6705833,0.61186296
id_471c59bb8_61,0.13410832,0.17584658,0.34334874
id_471d1dee0_5,0.13012516,0.11583728,0.14193285
id_471d1dee0_7,0.2257711,0.5687465,0.47831804
id_471d1dee0_11,0.46918288,0.7223429,0.3523845
id_471d1dee0_26,-0.003321848,0.09998844,0.012014912
id_471d1dee0_33,0.064183235,0.09636383,0.019990094
id_471d1dee0_35,0.28296703,0.16270834,0.19350801
id_471d1dee0_36,0.066172205,0.29966152,0.067939036
id_471d1dee0_40,0.09685386,0.34892043,0.1691137
id_471d1dee0_41,0.013568949,0.09801722,0.0452205
id_471d1dee0_42,0.016679423,0.05587381,0.039368182
id_471d1dee0_43,0.090551935,0.17552462,0.13052936
id_471d1dee0_45,0.066599764,0.17129366,0.011792996
id_471d1dee0_46,0.19558695,0.11757299,-0.095733956
id_471d1dee0_48,0.068248786,0.098840296,0.015126772
id_471d1dee0_52,-0.018258275,0.22294267,0.15493317
id_471d1dee0_54,0.09816555,0.125068,0.10173203
id_471d1dee0_58,0.29361928,1.3156612,1.2023164
id_471d1dee0_65,0.22704525,0.22299154,0.32827073
id_471d1dee0_66,0.012359761,0.2753652,0.27177247
id_473c94c9e_0,0.59992975,0.74076486,0.8506147
id_473c94c9e_4,0.98124164,0.5846677,1.1499285
id_473c94c9e_9,0.021157257,0.1191288,0.18583295
id_473c94c9e_16,1.2757733,2.175946,1.9830273
id_473c94c9e_18,0.5767614,0.57373697,0.65040267
id_473c94c9e_26,0.2291175,1.2684755,0.9924967
id_473c94c9e_34,0.027449789,0.108740024,0.052018423
id_473c94c9e_42,0.031732067,0.094909035,0.039240252
id_473c94c9e_52,-0.0060304855,0.15412588,0.1596711
id_473c94c9e_54,0.07470238,0.3651501,0.24707872
id_473c94c9e_55,0.022874435,0.29775542,0.33499724
id_473c94c9e_57,0.48907644,0.06967894,0.13439381
id_473c94c9e_62,0.104744054,0.23372541,0.16867453
id_473c94c9e_67,0.12391175,1.0110313,0.8126445
id_47408a1d8_2,1.3684773,0.53186107,0.7497501
id_47408a1d8_10,0.36725062,0.34056842,0.24270777
id_47408a1d8_18,0.43875375,-0.36532837,-1.0293727
id_47408a1d8_19,-0.25402623,-1.7928448,-3.4971988
id_47408a1d8_27,0.13929312,0.13341056,0.09472663
id_47408a1d8_37,0.044873726,0.23196106,0.14946638
id_47408a1d8_43,0.10942532,0.36619338,0.32182825
id_47408a1d8_44,0.19066678,0.18744472,0.14620042
id_47408a1d8_47,0.3582663,0.258408,0.35298374
id_47408a1d8_48,0.42902634,0.37058827,0.5508458
id_47408a1d8_61,0.6655473,0.46129525,0.51974607
id_47408a1d8_63,0.3033887,0.6706381,0.63544613
id_47408a1d8_67,0.3207177,0.5365632,0.5173626
id_4741a204c_3,0.6327221,0.8382354,1.0645593
id_4741a204c_5,0.66492474,0.6323981,0.62442106
id_4741a204c_12,0.029712997,0.19725543,0.07562742
id_4741a204c_35,0.5136443,1.0083578,0.96210015
id_4741a204c_36,0.7312866,1.4971642,1.4897964
id_4741a204c_42,0.013022617,0.11319262,0.063654765
id_4741a204c_49,0.12239459,0.33373055,0.2661207
id_4741a204c_50,0.10154051,0.16854292,0.07830352
id_4741a204c_60,0.108659305,0.2019598,0.108608715
id_4741a204c_63,0.0437062,0.1392949,0.13531765
id_4741a204c_66,0.28968385,0.62764305,0.47056794
id_474a3f8bc_12,0.49806035,0.43930757,0.53528947
id_474a3f8bc_13,1.5758897,2.009678,1.7129545
id_474a3f8bc_22,0.31109273,0.14758195,0.066524595
id_474a3f8bc_26,0.33599347,0.46251097,0.2649142
id_474a3f8bc_32,0.9128788,0.59706247,0.33855104
id_474a3f8bc_53,0.14055394,0.14703405,0.07321579
id_474a3f8bc_57,0.101629645,0.11888167,0.045961782
id_474a3f8bc_64,0.15771328,0.12044706,0.08814892
id_474a3f8bc_65,0.7558332,0.49269167,0.2964727
id_475cf46ed_1,1.0180007,1.137187,1.2337763
id_475cf46ed_11,0.7178735,0.3225563,0.2809967
id_475cf46ed_12,0.07312661,0.2150841,0.13853922
id_475cf46ed_21,0.19763902,0.23205334,0.24417123
id_475cf46ed_27,0.10860571,0.25514498,0.21320067
id_475cf46ed_29,0.08042172,0.29609293,0.08823182
id_475cf46ed_44,0.09347047,0.07949197,0.23886584
id_475cf46ed_48,0.13017082,0.15353878,0.11070501
id_475cf46ed_50,0.14062472,0.23769362,0.10754728
id_475cf46ed_53,0.057624947,0.21898486,0.25106248
id_4775f1bad_13,0.4146443,0.55926424,0.492809
id_4775f1bad_20,0.11704306,0.20623983,0.19776297
id_4775f1bad_31,0.59343153,0.2388736,0.25738284
id_4775f1bad_33,0.38692722,0.33004716,0.38513693
id_4775f1bad_35,0.119682,0.18530998,0.038840335
id_4775f1bad_38,0.04972575,-0.115318604,-0.23378062
id_4775f1bad_40,0.18039949,0.105002075,0.10271075
id_4775f1bad_46,0.47161886,0.270857,0.31522933
id_4775f1bad_47,0.45314792,0.4149827,0.3931337
id_4775f1bad_52,0.27142662,0.3492825,0.4079838
id_4775f1bad_63,0.8149869,0.9009906,1.2763096
id_4775f1bad_64,0.34133145,0.43774977,0.5944216
id_4775f1bad_66,0.2927559,0.29929602,0.2337513
id_4798ed79d_0,0.375968,0.5489593,0.35518205
id_4798ed79d_3,0.8430534,0.52125305,0.7730458
id_4798ed79d_8,0.0049746246,0.10712574,0.05617738
id_4798ed79d_12,0.02908128,0.017945552,0.009950403
id_4798ed79d_17,0.014184671,0.029247224,0.022708405
id_4798ed79d_27,0.047720756,0.10325126,0.11125524
id_4798ed79d_31,0.05279505,0.1570601,0.03165738
id_4798ed79d_32,0.019229356,0.030834153,0.01936423
id_4798ed79d_33,0.08840719,0.18874851,0.05316839
id_4798ed79d_45,0.020560725,0.22356921,0.16863015
id_4798ed79d_50,0.021874519,0.04774358,0.035179436
id_479d5a9b0_0,0.6191899,0.5455552,0.5733379
id_479d5a9b0_4,1.4278204,1.7579212,2.3034148
id_479d5a9b0_15,0.21658471,0.23476504,0.26526067
id_479d5a9b0_18,0.9973994,0.43562722,0.49525967
id_479d5a9b0_19,0.7595361,0.7282172,1.0063921
id_479d5a9b0_22,0.452394,0.47977453,0.6196073
id_479d5a9b0_50,0.58153427,0.228482,0.4597509
id_479d5a9b0_51,0.21666561,0.17634681,0.24674511
id_479d5a9b0_54,0.21651398,0.256931,0.35245773
id_479d5a9b0_64,0.28487343,0.44494477,0.4622098
id_479d5a9b0_67,0.29706764,0.5860706,0.38486296
id_47c4df6cd_0,0.6198121,0.8419675,0.84433985
id_47c4df6cd_5,1.3205813,2.1628847,2.440299
id_47c4df6cd_6,1.212992,2.744016,2.2574492
id_47c4df6cd_12,0.036025703,0.29436228,0.47051623
id_47c4df6cd_22,0.17511965,0.10313655,0.12963577
id_47c4df6cd_24,0.64400303,0.75871974,0.4965704
id_47c4df6cd_27,0.6295366,0.58623457,0.61485773
id_47c4df6cd_38,0.2882123,0.7099716,0.9822009
id_47c4df6cd_41,0.37949178,0.35031086,0.22506088
id_47c4df6cd_43,0.42308876,0.37695205,0.49146104
id_47c4df6cd_44,0.14215682,0.2666387,0.43298757
id_47c4df6cd_46,0.35035798,1.1079345,1.3387669
id_47c4df6cd_47,0.07215435,0.1922024,0.23821177
id_47c4df6cd_54,0.15244426,0.1240801,0.12511657
id_47c4df6cd_55,0.11570837,0.19879651,0.17378794
id_47c4df6cd_65,0.6228373,0.6166232,0.8190342
id_47ecb057c_6,0.33257818,0.42972368,0.6210024
id_47ecb057c_7,0.412882,0.4569946,0.57817245
id_47ecb057c_12,0.5114803,0.53735733,0.61685973
id_47ecb057c_14,0.5512177,0.6259682,0.65798855
id_47ecb057c_15,0.48895246,0.28373566,0.4892915
id_47ecb057c_25,0.15029071,0.11259108,0.09983659
id_47ecb057c_30,0.21031485,0.2658873,0.17688742
id_47ecb057c_37,0.30440524,0.48767906,0.3811459
id_47ecb057c_41,0.17323826,0.13005418,0.286169
id_47ecb057c_50,0.1340862,0.15811172,0.21161664
id_47ecb057c_52,0.17053029,0.24402064,0.29360253
id_47ecb057c_53,0.26142237,0.5304033,0.57926905
id_47ecb057c_63,0.04713028,0.25928286,0.33292624
id_47fc78659_0,0.79186726,0.2841277,0.36975357
id_47fc78659_4,1.0381924,0.40301758,0.9460538
id_47fc78659_7,0.6864197,0.23504516,0.49722368
id_47fc78659_8,0.49190488,0.3612163,0.50530803
id_47fc78659_13,0.5977105,0.35522243,0.38125366
id_47fc78659_17,0.43304256,0.2170795,0.6321155
id_47fc78659_20,0.0041959323,-0.28120854,-0.4661651
id_47fc78659_30,0.20970224,0.28361422,0.21212628
id_47fc78659_31,0.06752405,0.17735022,0.023798155
id_47fc78659_40,0.08733218,0.08877757,0.09013512
id_47fc78659_42,0.5813891,0.77056104,0.9574989
id_47fc78659_45,0.43435293,0.1509094,0.31979254
id_47fc78659_57,0.5011444,0.5914093,0.6544071
id_47fc78659_58,0.70346105,0.5032711,0.67871606
id_47fc78659_61,0.21745218,0.11536203,0.38413602
id_47fc78659_63,0.09909433,0.22164704,0.36818573
id_4800342f0_4,0.29032955,0.41716298,0.51130086
id_4800342f0_7,0.067260355,0.24431647,0.09051968
id_4800342f0_9,-0.020906677,0.033821788,0.03768471
id_4800342f0_27,0.12223386,0.48926127,0.08972928
id_4800342f0_32,0.010269509,0.21239433,0.023794571
id_4800342f0_34,2.2319489,0.2519071,0.15562114
id_4800342f0_43,0.026631977,0.16257699,0.07329929
id_4800342f0_50,-0.03408217,0.22550093,0.10541514
id_4800342f0_54,0.18968335,0.30091769,0.12097111
id_4800342f0_55,1.1548017,0.3338225,0.3560841
id_4800342f0_58,0.46573356,0.83576906,0.5378891
id_4800342f0_60,0.014871147,0.16047332,0.03410139
id_4800342f0_63,-0.024785366,0.24118687,0.09830412
id_4818bfd8f_0,0.64530814,1.1579032,0.9283719
id_4818bfd8f_2,1.282651,1.4891145,1.3782429
id_4818bfd8f_4,0.679818,0.8435557,0.66687423
id_4818bfd8f_5,0.9529039,1.1921198,1.2876275
id_4818bfd8f_7,0.20858338,0.5990957,0.51511705
id_4818bfd8f_10,0.6578442,0.9988125,0.63681895
id_4818bfd8f_29,0.33707738,1.0515758,0.51658314
id_4818bfd8f_35,0.23070318,0.25499317,0.23838836
id_4818bfd8f_44,0.26120397,0.42249185,0.17146227
id_4818bfd8f_52,0.53477055,0.45188314,0.4669229
id_4818bfd8f_56,0.0035449923,0.16099374,0.09309279
id_4818bfd8f_63,0.8730023,1.3752103,1.3465672
id_4818bfd8f_65,0.77166504,0.403692,0.53049713
id_481942778_0,0.5805494,0.2700047,0.23322545
id_481942778_8,0.68757015,0.30833483,0.6089545
id_481942778_23,0.83962417,0.44977513,0.52468324
id_481942778_25,0.62963724,0.2374508,0.3318301
id_481942778_26,0.52820873,0.1899358,0.2634781
id_481942778_28,0.77311283,0.59328675,0.86728275
id_481942778_32,0.4324603,0.53887033,0.8196315
id_481942778_33,0.18781854,0.062412117,0.19735272
id_481942778_43,0.0838169,0.20107162,0.27595335
id_481942778_44,0.31300256,0.37687594,0.55691594
id_481942778_54,0.04199002,0.2937351,0.3364322
id_481942778_60,0.61505216,0.69449425,0.6526671
id_481942778_64,0.40053064,0.42916033,0.6104393
id_481942778_67,0.20037538,0.2150708,0.2804947
id_482410b6f_1,1.3326489,1.333519,1.6832429
id_482410b6f_3,0.75679094,0.32922113,0.74908495
id_482410b6f_6,0.11591647,0.42257255,1.0789516
id_482410b6f_15,0.341092,0.6553539,0.6493983
id_482410b6f_19,0.5741477,0.2495783,0.42441168
id_482410b6f_21,0.29336405,0.8038583,0.63115424
id_482410b6f_22,0.2861744,0.4289939,0.48011264
id_482410b6f_23,0.47008884,0.20700487,0.31965747
id_482410b6f_25,0.38752902,0.4632812,0.85445213
id_482410b6f_27,-0.04965614,0.1971927,0.123161756
id_482410b6f_30,0.69609106,0.59321475,0.1994361
id_482410b6f_37,0.19923744,0.21933772,0.28358972
id_482410b6f_39,0.23645267,0.2288096,0.081763074
id_482410b6f_43,0.19550973,0.65002114,0.6402501
id_482410b6f_60,0.4432885,0.7081584,0.75792676
id_482410b6f_61,0.41118494,0.10059495,0.06366607
id_482410b6f_63,0.3782252,0.4355479,0.31762907
id_4839d8500_3,0.95633715,0.81178397,1.0996848
id_4839d8500_12,-0.062658735,0.015034248,-0.14752503
id_4839d8500_15,0.067313746,-0.0035183637,-0.12730838
id_4839d8500_16,0.07796993,-0.0939391,0.073791705
id_4839d8500_20,-0.20189446,0.013081406,0.08679116
id_4839d8500_22,0.13741353,0.4194748,-0.057736147
id_4839d8500_24,0.0514193,0.5948744,0.15439598
id_4839d8500_29,0.34056932,0.1778824,0.12451121
id_4839d8500_33,-0.09087504,-0.023197822,-0.2809992
id_4839d8500_38,0.06869041,0.25899166,-0.012663364
id_4839d8500_41,-0.09103717,0.117841825,-0.029310409
id_4839d8500_43,0.25072563,0.2006309,0.122212864
id_4839d8500_48,-0.044580024,0.16623434,-0.15169777
id_4839d8500_49,0.29325196,0.2623201,0.1021889
id_4839d8500_59,-0.09764076,-0.06437765,-0.031277202
id_4839d8500_67,0.03282642,0.37403694,0.37714574
id_485abbecd_4,0.53910583,1.6359608,1.2532789
id_485abbecd_7,0.11162009,0.5036158,-0.17630765
id_485abbecd_13,-0.030275363,0.3811219,-0.09181023
id_485abbecd_18,0.20677496,0.42682523,0.17328312
id_485abbecd_19,-0.122217506,0.4120721,-0.1527044
id_485abbecd_20,-0.078563295,0.3517716,-0.1483177
id_485abbecd_29,0.18962955,0.3953213,-0.05420766
id_485abbecd_30,0.6656756,0.55945754,-0.06473855
id_485abbecd_34,1.002172,0.16547418,-0.006696267
id_485abbecd_36,1.3976284,0.98468447,0.47342625
id_485abbecd_44,0.0118038505,0.043420877,0.0155488895
